Bnb,Mean_log_gfp,SD_log_gfp,Mean_gfp,SD_gfp,Noise,PromoterEssentiality,TU_containing_EssentialGenes
b0590,0.45,0.1909215,3.1012240000000002,1.350851,-0.0065314800000000001,nonessential,NA
b0591,0.942,0.1644157,9.3992260000000005,3.4374419999999999,-0.0089286279999999992,nonessential,NA
b0593,0.78,0.1902178,6.5882849999999999,2.6300080000000001,-0.0023898119999999998,nonessential,NA
b0599,0.522,0.2003011,3.714664,1.67889,-0.0032224630000000001,nonessential,NA
b0600,1.379,0.1251601,24.862490000000001,7.2023029999999997,-0.01201252,nonessential,NA
b0602,0.456,0.1946379,3.154601,1.407824,0.00041321009999999999,nonessential,NA
b0604,0.738,0.1849286,5.9676629999999999,2.3481749999999999,-0.015190199999999999,nonessential,NA
b0605,0.993,0.1514385,10.423999999999999,3.5383550000000001,-0.015791960000000001,nonessential,NA
b0606,0.3160981,0.1657904,NA,NA,NA,nonessential,NA
b0607,0.926,0.1571013,9.0025250000000003,3.0326840000000002,-0.018686379999999999,nonessential,NA
b0608,0.36,0.1773917,2.4946229999999998,1.0479210000000001,0.0039741660000000003,nonessential,NA
b0610,1.312,0.1369509,21.460159999999998,6.8628689999999999,-0.005498808,nonessential,NA
b0611,0.3239976,0.1698023,NA,NA,NA,nonessential,NA
b0612,0.375,0.1848837,2.6073659999999999,1.1396740000000001,0.015113629999999999,nonessential,NA
b0618,0.2945471,0.1593516,NA,NA,NA,nonessential,NA
b0619,0.2942659,0.1577649,NA,NA,NA,nonessential,NA
b0622,0.382,0.182418,2.6416379999999999,1.1440669999999999,0.002640201,nonessential,NA
b0624,1.059,0.1684263,12.372820000000001,4.9343890000000004,0.007449046,nonessential,NA
b0627,1.442,0.1217696,28.70374,8.0816350000000003,-0.01190576,nonessential,NA
b0628,1.318,0.1722066,22.325089999999999,9.253464000000001,0.021269389999999999,nonessential,NA
b0629,0.404,0.1857919,2.783722,1.234804,0.0004816054,nonessential,NA
b0630,0.935,0.1746853,9.3694200000000034,3.790238,0.0018885810000000001,nonessential,NA
b0632,1.075,0.1574636,12.63782,4.7511460000000003,-0.0015589779999999999,nonessential,NA
b0637,1.643,0.1335572,46.110120000000002,15.292730000000001,0.0012892190000000001,essential,rsfS-rlmH-mrdAB-rlpA
b0642,1.543,0.134009,36.486629999999998,11.49966,-0.00084619399999999998,essential,leuS-lptE-holA-nadD-cobC
b0643,0.778,0.1800898,6.5040009999999997,2.4843069999999998,-0.01553264,nonessential,NA
b0644,0.34709,0.1732425,NA,NA,NA,nonessential,NA
b0645,0.3329639,0.1690819,NA,NA,NA,nonessential,NA
b0647,0.458,0.1954022,3.1556289999999998,1.380555,-0.00020285489999999999,nonessential,NA
b0648,0.459,0.1941454,3.1982020000000002,1.426634,-0.0026836690000000001,nonessential,NA
b0650,0.3188683,0.1652659,NA,NA,NA,nonessential,NA
b0651,0.731,0.1875504,5.8565800000000001,2.314238,-0.01213242,nonessential,NA
b0654,0.465,0.194888,3.202064,1.391187,-0.0022376560000000002,nonessential,NA
b0656,1.052,0.1835307,12.26066,5.4531029999999996,0.022092049999999998,nonessential,NA
b0660,1.203,0.1468625,16.830870000000001,5.8836839999999997,-0.0020458770000000002,essential,ybeZYX-lnt
b0662,0.69,0.179886,5.3084119999999997,2.0935320000000002,-0.0293443,nonessential,NA
b0663,0.39,0.18142,2.679424,1.160838,-0.0046463700000000004,nonessential,NA
b0668,0.2907933,0.1578405,NA,NA,NA,nonessential,NA
b0669,0.3068962,0.1637313,NA,NA,NA,nonessential,NA
b0670,0.2987262,0.1619474,NA,NA,NA,nonessential,NA
b0671,0.3062873,0.1622559,NA,NA,NA,nonessential,NA
b0677,0.361,0.1815803,2.4938129999999998,1.0751679999999999,0.017094160000000001,nonessential,NA
b0678,0.485,0.198754,3.360582,1.5291980000000001,0.001165807,nonessential,NA
b0679,0.5,0.1961213,3.4904359999999999,1.5316099999999999,-0.0078641530000000005,nonessential,NA
b0683,1.293,0.1358153,20.71481,6.6353150000000003,-0.0069752390000000003,nonessential,NA
b0684,1.37,0.1652502,25.279589999999999,9.7834280000000007,0.01685335,essential,fldA-uof-fur
b0685,1.047,0.1615827,11.85751,4.6361169999999996,0.00073630220000000005,nonessential,NA
b0686,0.46,0.1931769,3.1835309999999999,1.405376,-0.0051511370000000001,nonessential,NA
b0687,1.52,0.1232266,34.402520000000003,9.6644260000000006,-0.0086684819999999999,nonessential,NA
b0690,0.37,0.1793181,2.557788,1.097505,0.0024065860000000001,nonessential,NA
b0693,0.3204195,0.1682388,NA,NA,NA,nonessential,NA
b0705,0.3270581,0.1713846,NA,NA,NA,nonessential,NA
b0706,0.3478602,0.1752031,NA,NA,NA,nonessential,NA
b0707,0.821,0.206364,7.3575059999999999,3.2812389999999998,0.022985539999999999,nonessential,NA
b0709,0.478,0.2001863,3.363775,1.55097,0.0049185219999999998,nonessential,NA
b0715,0.8,0.1844808,6.845453,2.7107239999999999,-0.0070016100000000001,nonessential,NA
b0718,0.358,0.178254,2.4628459999999999,1.057434,0.0082511240000000003,nonessential,NA
b0719,0.3149507,0.1633295,NA,NA,NA,nonessential,NA
b0720,1.618,0.1267022,43.264789999999998,12.66142,-0.0034998049999999999,nonessential,NA
b0721,1.728,0.1318167,56.206220000000002,18.619230000000002,0.0013305700000000001,nonessential,NA
b0725,0.3460001,0.1770397,NA,NA,NA,nonessential,NA
b0730,1.024,0.1917532,11.64664,5.1944739999999996,0.027863280000000001,nonessential,NA
b0735,0.366,0.1815782,2.5476030000000001,1.0939160000000001,0.01336447,nonessential,NA
b0736,1.405,0.1411771,26.532640000000001,8.8061480000000003,0.0003032299,nonessential,NA
b0739,0.36,0.1821218,2.5159750000000001,1.101078,0.01786306,nonessential,NA
b0740,1.552,0.1317446,36.988199999999999,11.346730000000001,-0.0019138720000000001,nonessential,NA
b0744,0.3310122,0.1683807,NA,NA,NA,nonessential,NA
b0752,0.681,0.205468,5.3571179999999998,2.4234209999999998,0.0060702179999999996,nonessential,NA
b0753,0.471,0.1958447,3.2436799999999999,1.458534,-0.0017137369999999999,nonessential,NA
b0759,1.729,0.1650201,57.758490000000002,23.77149,0.02042824,nonessential,NA
b0760,1.608,0.1097845,41.932600000000001,10.316409999999999,-0.01429792,nonessential,NA
b0763,0.3456763,0.1745269,NA,NA,NA,nonessential,NA
b0766,0.369,0.1759593,2.544076,1.054853,-0.0050439450000000002,nonessential,NA
b0767,0.922,0.1816379,9.0295210000000008,3.6004049999999999,0.0078281679999999999,nonessential,NA
b0768,0.654,0.211384,4.9851219999999996,2.24213,0.013122669999999999,nonessential,NA
b0770,0.371,0.1795815,2.561153,1.078778,0.0044295150000000002,nonessential,NA
b0771,0.3313771,0.1694604,NA,NA,NA,nonessential,NA
b0772,1.386,0.13941,25.456060000000001,8.2256630000000008,-0.0016576399999999999,nonessential,NA
b0773,0.777,0.1977748,6.5597640000000004,2.8448470000000001,0.007472167,nonessential,NA
b0775,1.293,0.1822083,21.365169999999999,9.4635300000000004,0.028600939999999998,nonessential,NA
b0780,0.677,0.1942971,5.1629290000000001,2.1645590000000001,-0.010525039999999999,nonessential,NA
b0781,1.617,0.1431198,43.851080000000003,15.008430000000001,0.0063728359999999998,nonessential,NA
b0786,1.086,0.1605799,13.07216,4.8825390000000004,0.0030152349999999998,nonessential,NA
b0787,0.3483276,0.1741929,NA,NA,NA,nonessential,NA
b0791,1.159,0.1406766,15.29576,5.0330170000000001,-0.0096491219999999996,nonessential,NA
b0796,1.596,0.1385422,41.394629999999999,13.394170000000001,0.00351112,nonessential,NA
b0797,0.797,0.1751137,6.7903500000000001,2.5212639999999999,-0.018754159999999999,nonessential,NA
b0798,0.389,0.1842672,2.672183,1.1444209999999999,0.0036275169999999998,nonessential,NA
b0799,0.943,0.1696174,9.4461659999999998,3.5756220000000001,-0.0024324239999999999,nonessential,NA
b0802,0.651,0.1941491,4.8851000000000004,2.0451920000000001,-0.013149330000000001,nonessential,NA
b0803,1.014,0.1992771,11.492470000000001,5.2794189999999999,0.034042959999999997,nonessential,NA
b0805,0.412,0.1870737,2.816379,1.2256119999999999,-0.00098631489999999994,nonessential,NA
b0806,0.3254312,0.1683271,NA,NA,NA,nonessential,NA
b0807,1.21,0.1834065,17.78023,8.5762250000000009,0.02804384,nonessential,NA
b0808,0.3062352,0.1636456,NA,NA,NA,nonessential,NA
b0811,0.83,0.1615561,7.1892399999999999,2.5158930000000002,-0.02897098,nonessential,NA
b0812,1.677,0.1994097,52.837670000000003,24.845269999999999,0.040597010000000003,nonessential,NA
b0813,0.3554376,0.1810072,NA,NA,NA,nonessential,NA
b0814,1.458,0.1658867,30.87706,12.35432,0.018822430000000001,nonessential,NA
b0817,0.99,0.1691905,10.57442,4.2998609999999999,0.0020162880000000002,nonessential,NA
b0819,1.366,0.1362328,24.42991,7.8523540000000001,-0.0044400730000000001,nonessential,NA
b0821,0.468,0.2217643,3.3491209999999998,1.8615550000000001,0.054638730000000003,nonessential,NA
b0822,1.45,0.1613235,30.331410000000002,11.57361,0.015266989999999999,nonessential,NA
b0825,0.392,0.1920884,2.7139509999999998,1.232578,0.022309430000000002,nonessential,NA
b0827,0.659,0.1988242,5.0349909999999998,2.1409440000000002,-0.0048051719999999999,nonessential,NA
b0828,1.82,0.1219937,68.981840000000005,20.132359999999998,-0.003354143,nonessential,NA
b0833,1.033,0.1604324,11.599130000000001,4.3211190000000004,-0.0024945869999999999,nonessential,NA
b0835,0.809,0.1877102,7.026211,2.8729140000000002,-0.00068253029999999998,nonessential,NA
b0837,0.641,0.2113783,4.8987780000000001,2.3389090000000001,0.012497380000000001,nonessential,NA
b0840,0.534,0.1994389,3.8068309999999999,1.6857740000000001,-0.0064053030000000002,nonessential,NA
b0841,0.429,0.1978304,2.9863219999999999,1.373095,0.01737493,nonessential,NA
b0842,0.587,0.1937539,4.2491289999999999,1.7930109999999999,-0.016986049999999999,nonessential,NA
b0843,0.615,0.2069735,4.5680750000000003,2.0465469999999999,0.0052743870000000002,nonessential,NA
b0845,0.719,0.1953999,5.7956209999999997,2.3880699999999999,-0.0040972099999999996,nonessential,NA
b0846,0.495,0.1958614,3.4578000000000002,1.5348329999999999,-0.0069915400000000001,nonessential,NA
b0847,1.236,0.1550099,18.40156,6.8186689999999999,0.005918548,nonessential,NA
b0848,1.151,0.1572669,15.07147,5.5994900000000003,0.003712768,nonessential,NA
b0849,0.564,0.2238823,4.2282039999999999,2.7550490000000001,0.03611938,nonessential,NA
b0850,0.932,0.1986911,9.4806650000000001,4.6558130000000002,0.027264630000000002,nonessential,NA
b0853,1.527,0.1552448,35.884729999999998,13.37782,0.012501959999999999,nonessential,NA
b0854,1.175,0.1385566,15.75709,5.102176,-0.010334039999999999,nonessential,NA
b0858,0.481,0.1922963,3.3339669999999999,1.447079,-0.01245839,nonessential,NA
b0864,1.645,0.1385753,46.602340000000005,15.106859999999999,0.004363568,nonessential,NA
b0865,1.059,0.1720458,12.398630000000001,4.8334190000000001,0.01122619,nonessential,NA
b0866,1.243,0.1563843,18.625769999999999,6.7712199999999996,0.0069729079999999999,nonessential,NA
b0868,1.27,0.153221,19.808700000000002,7.326479,0.0054775930000000002,nonessential,NA
b0871,0.655,0.2229486,5.0875659999999998,2.432547,0.031497850000000001,nonessential,NA
b0873,0.615,0.2073287,4.5456149999999997,2.0979260000000002,0.0052743870000000002,nonessential,NA
b0874,1.041,0.1533839,11.597099999999999,4.1363830000000004,-0.0084543410000000006,nonessential,NA
b0877,1.257,0.1677262,19.545179999999998,7.8949499999999997,0.0169838,nonessential,NA
b0878,0.405,0.1859649,2.7645,1.199476,-2.4423790000000001e-05,nonessential,NA
b0880,1.933,0.1229909,89.214660000000009,26.59789,-0.0019257790000000001,nonessential,NA
b0881,0.549,0.1953541,3.87188,1.6512020000000001,-0.01481976,nonessential,NA
b0883,2.011,0.1606685,110.08110000000001,46.896810000000002,0.01751055,nonessential,NA
b0884,2.224,0.1267776,174.44290000000001,53.23319,0.0020144780000000001,essential,infA;infA-serW
b0887,0.985,0.1607687,10.26276,3.7418049999999998,-0.0066452769999999998,nonessential,NA
b0890,1.459,0.1161252,29.773779999999999,7.9274639999999996,-0.01543427,nonessential,NA
b0891,0.545,0.1979407,3.8934299999999999,1.693417,-0.0091144160000000002,essential,lolA-rarA
b0894,1.804,0.1365375,66.844520000000003,21.99822,0.0048013910000000003,nonessential,NA
b0897,1.253,0.1778689,19.457699999999999,8.5076260000000001,0.02486586,nonessential,NA
b0898,0.884,0.1664063,8.241617999999999,2.9295059999999999,-0.01517223,nonessential,NA
b0900,1.207,0.1426135,16.96528,5.6597819999999999,-0.0051654470000000001,nonessential,NA
b0901,0.644,0.1948626,4.8579699999999999,2.0412849999999998,-0.01221739,nonessential,NA
b0902,0.503,0.2121643,3.5577009999999998,1.6856519999999999,0.023456069999999999,nonessential,NA
b0904,1.306,0.2062866,22.531590000000001,11.53515,0.047117220000000001,nonessential,NA
b0905,0.928,0.1365714,8.8690160000000002,2.629156,-0.039940690000000001,nonessential,NA
b0906,0.73,0.1987881,5.89323,2.4718819999999999,0.0027930189999999999,nonessential,NA
b0907,1.489,0.1256881,32.346310000000003,9.2569780000000002,-0.0076332209999999999,nonessential,NA
b0909,0.382,0.1780965,2.630309,1.1022810000000001,-0.0078310029999999996,nonessential,NA
b0911,1.494,0.1301962,32.738300000000002,10.606859999999999,-0.0048015180000000003,essential,cmk-rpsA;rpsA-ihfB
b0913,0.359,0.1738757,2.487168,1.031409,-0.0036443740000000001,essential,ycaI-msbA-lpxK-ycaQ
b0920,0.576,0.1935734,4.1197210000000002,1.726569,-0.017131879999999999,nonessential,NA
b0921,1.16,0.1276854,15.14743,4.4963550000000003,-0.020790090000000001,essential,smtA-mukFEB
b0925,1.033,0.1755546,11.70124,4.8074750000000002,0.01299428,nonessential,NA
b0926,2.107,0.1362198,135.38380000000001,45.038980000000002,0.0054836360000000001,nonessential,NA
b0928,1.129,0.1645012,14.494339999999999,5.8323280000000004,0.0094768290000000008,nonessential,NA
b0930,2.038,0.09844626,111.9258,25.66131,-0.01345997,essential,asnS
b0931,0.941,0.1689785,9.3548210000000012,3.4300389999999998,-0.0037491199999999999,nonessential,NA
b0932,1.055,0.1447646,11.922140000000001,3.8967830000000001,-0.0146731,nonessential,NA
b0937,0.3386801,0.1737734,NA,NA,NA,nonessential,NA
b0939,0.3184609,0.1630549,NA,NA,NA,nonessential,NA
b0946,1.194,0.1597132,16.789390000000001,6.4843159999999997,0.0083894659999999999,nonessential,NA
b0950,0.63,0.2035493,4.7754269999999996,2.154871,0.00098913309999999993,nonessential,NA
b0953,2.166,0.1162247,151.64269999999999,40.513120000000001,-0.0034691430000000001,nonessential,NA
b0955,1.179,0.1370745,15.96992,5.2552349999999999,-0.011782549999999999,nonessential,NA
b0957,2.675,0.1362126,498.75599999999997,177.9383,0.0085722599999999999,nonessential,NA
b0958,0.586,0.2200421,4.3208359999999999,2.2027830000000002,0.027361839999999998,nonessential,NA
b0959,0.718,0.1901765,5.7280749999999996,2.3423210000000001,-0.01118741,nonessential,NA
b0961,0.851,0.1553886,7.5406319999999996,2.4791270000000001,-0.033469029999999997,nonessential,NA
b0962,0.86,0.1638791,7.7873760000000001,2.7868689999999998,-0.021364709999999999,nonessential,NA
b0963,1.073,0.1642089,12.60605,4.6915969999999998,0.0047978430000000004,nonessential,NA
b0965,0.927,0.1630785,9.0421960000000006,3.219957,-0.01206495,nonessential,NA
b0970,1.527,0.1329887,35.177120000000002,10.803660000000001,-0.001905374,nonessential,NA
b0972,0.415,0.1937563,2.8544640000000001,1.3311170000000001,0.014490889999999999,nonessential,NA
b0978,0.427,0.2093391,2.9798529999999999,1.504921,0.044039439999999999,nonessential,NA
b0980,0.445,0.1904206,3.057706,1.336503,-0.0071447730000000001,nonessential,NA
b0986,1.98,0.1436744,101.3584,37.118510000000001,0.0090037150000000007,nonessential,NA
b0990,0.85,0.1980994,7.8823550000000004,3.41249,0.016935220000000001,nonessential,NA
b0992,0.429,0.1962901,2.9870030000000001,1.3507849999999999,0.012712930000000001,nonessential,NA
b0993,0.752,0.2058791,6.3046170000000004,2.8488760000000002,0.01485041,nonessential,NA
b0994,0.423,0.1985636,2.9148719999999999,1.3319300000000001,0.02250945,nonessential,NA
b0995,1.829,0.1252472,70.804810000000003,22.753820000000001,-0.00162889,nonessential,NA
b1000,1.318,0.1837248,22.923909999999999,10.294890000000001,0.030374100000000001,nonessential,NA
b1001,0.434,0.1898907,2.9884629999999999,1.299919,-0.003231177,nonessential,NA
b1004,1.454,0.2040723,28.770879999999998,14.28402,0.044903730000000003,nonessential,NA
b1012,0.3366224,0.1701119,NA,NA,NA,nonessential,NA
b1013,0.746,0.2008702,6.1691739999999999,2.653006,0.0074630399999999998,nonessential,NA
b1016,1.274,0.1370553,19.805420000000002,6.1628679999999996,-0.0069551229999999997,nonessential,NA
b1018,0.3230571,0.1673081,NA,NA,NA,nonessential,NA
b1020,1.942,0.1656346,94.140460000000004,39.08446,0.020278259999999999,nonessential,NA
b1027,0.421,0.1915164,2.8850389999999999,1.290945,0.0068579000000000001,nonessential,NA
b1028,0.544,0.2067434,3.8839139999999999,1.779487,0.0074950599999999996,nonessential,NA
b1032,1.474,0.1598757,31.874169999999999,13.59587,0.014964099999999999,nonessential,NA
b1033,0.76,0.1758363,6.1935079999999996,2.3216860000000001,-0.023699250000000002,nonessential,NA
b1036,0.837,0.1862005,7.5175380000000001,3.0576400000000001,0.00096039719999999995,nonessential,NA
b1043,0.592,0.1936107,4.2874309999999998,1.832495,-0.016861129999999998,nonessential,NA
b1045,0.736,0.1873994,5.954415,2.3631310000000001,-0.01277263,nonessential,NA
b1050,0.749,0.1803867,6.0796710000000003,2.3215650000000001,-0.02020597,nonessential,NA
b1053,0.535,0.211851,3.8471220000000002,1.8840170000000001,0.017803289999999999,nonessential,NA
b1057,0.772,0.2078826,6.5522280000000004,2.9063810000000001,0.019769109999999999,nonessential,NA
b1059,0.987,0.2006353,10.626110000000001,4.5781159999999996,0.034115230000000003,nonessential,NA
b1060,1.506,0.1581877,34.31418,13.0684,0.01413534,nonessential,NA
b1062,1.12,0.1940889,14.567489999999999,7.2003599999999999,0.03484015,nonessential,NA
b1063,0.838,0.161774,7.3841669999999997,2.5376799999999999,-0.027534960000000001,nonessential,NA
b1064,0.956,0.1703245,9.7185659999999991,3.7267169999999998,-0.00082473729999999997,nonessential,NA
b1065,0.395,0.1808508,2.714639,1.1551629999999999,-0.0073651660000000002,nonessential,NA
b1066,1.13,0.1631555,14.34709,5.5654050000000002,0.007764132,nonessential,NA
b1069,0.693,0.1712337,5.2976070000000002,1.9252739999999999,-0.041891499999999998,essential,murJ
b1071,0.862,0.1794606,7.8934680000000004,3.1463869999999998,-0.0036275119999999998,nonessential,NA
b1072,0.485,0.2099211,3.4136600000000001,1.7022360000000001,0.023846220000000001,nonessential,NA
b1073,0.3272526,0.1770716,NA,NA,NA,nonessential,NA
b1079,0.45,0.191012,3.1015790000000001,1.3849769999999999,-0.0065314800000000001,nonessential,NA
b1082,0.3112284,0.1661283,NA,NA,NA,nonessential,NA
b1084,0.883,0.1737219,8.1919170000000001,3.1162000000000001,-0.0062689089999999996,nonessential,NA
b1086,1.139,0.1511231,14.647309999999999,5.475752,-0.002256798,nonessential,NA
b1087,0.531,0.1941516,3.7439529999999999,1.623443,-0.01553645,nonessential,NA
b1088,2.072,0.117501,122.7893,34.912500000000001,-0.0033590209999999998,nonessential,NA
b1090,0.3057398,0.1613605,NA,NA,NA,essential,plsX-fabHDG;rpmF-plsX-fabHDG
b1094,1.936,0.1020397,88.805109999999999,21.71116,-0.01275222,essential,acpP;acpP-fabF;fabDG-acpP;fabG-acpP
b1095,0.3504197,0.1738838,NA,NA,NA,nonessential,NA
b1096,0.746,0.1810382,6.0744879999999997,2.344554,-0.01934661,essential,pabC-mltG-tmk-holB-ycfH
b1101,1.51,0.1653209,34.596609999999998,14.278890000000001,0.018835290000000001,nonessential,NA
b1109,0.824,0.1928097,7.2656859999999996,2.9144920000000001,0.0075616299999999997,nonessential,NA
b1110,0.366,0.1887973,2.5564049999999998,1.2038789999999999,0.032490159999999997,nonessential,NA
b1111,0.799,0.1670443,6.7412770000000002,2.4013339999999999,-0.02843151,nonessential,NA
b1112,1.287,0.210481,21.645289999999999,10.638120000000001,0.050287119999999998,nonessential,NA
b1113,0.855,0.1650418,7.692793,2.7210960000000002,-0.021040840000000002,nonessential,NA
b1114,1.446,0.1336278,29.29026,9.219398,-0.0034685860000000001,nonessential,NA
b1115,0.3274437,0.1666767,NA,NA,NA,nonessential,NA
b1116,0.744,0.1767382,5.9797799999999999,2.2088510000000001,-0.025039599999999999,essential,lolCDE
b1126,0.959,0.1454828,9.6087340000000001,3.0864889999999998,-0.026533230000000001,nonessential,NA
b1127,0.639,0.1945213,4.7636190000000003,1.983873,-0.01262337,nonessential,NA
b1128,1.431,0.1519996,28.793659999999999,10.23873,0.0086745669999999993,nonessential,NA
b1130,1.181,0.1503585,16.078849999999999,5.7075170000000002,-0.00064993150000000003,nonessential,NA
b1133,1.802867,0.1668324,68.084270000000004,27.584689999999998,0.020524319999999999,nonessential,NA
b1135,1.452,0.148581,29.800380000000001,10.66445,0.0070341270000000003,nonessential,NA
b1136,1.613,0.1375749,43.154330000000002,13.87283,0.0032078279999999998,nonessential,NA
b1138,0.707,0.2007427,5.6460549999999996,2.4522149999999998,0.0028958199999999999,nonessential,NA
b1139,0.3560831,0.1782205,NA,NA,NA,nonessential,NA
b1142,0.3257634,0.1662709,NA,NA,NA,nonessential,NA
b1143,1.079,0.1415949,12.67618,4.010141,-0.015131439999999999,nonessential,NA
b1157,0.3290876,0.1707697,NA,NA,NA,nonessential,NA
b1158,0.3215882,0.1686953,NA,NA,NA,nonessential,NA
b1159,1.135,0.1538095,14.364050000000001,5.0725870000000004,0.00012369989999999999,nonessential,NA
b1161,0.836,0.1623737,7.3490120000000001,2.5133760000000001,-0.027892210000000001,nonessential,NA
b1162,1.558,0.1669983,38.858469999999997,15.765269999999999,0.020700360000000001,nonessential,NA
b1163,1.021,0.154941,11.064730000000001,3.8277230000000002,-0.0085889099999999999,nonessential,NA
b1167,0.395,0.180837,2.7123309999999998,1.1300479999999999,-0.0073651660000000002,nonessential,NA
b1170,0.3332143,0.1705023,NA,NA,NA,nonessential,NA
b1172,0.385,0.1814375,2.6538110000000001,1.1391370000000001,-0.001775584,nonessential,NA
b1173,0.64,0.2108355,4.9179820000000003,2.2407530000000002,0.01245606,nonessential,NA
b1176,1.813,0.1301085,68.289270000000002,21.19332,0.00099007859999999991,nonessential,NA
b1177,1.14,0.1663674,14.847659999999999,6.0142759999999997,0.01096594,nonessential,NA
b1178,0.702,0.19331980000000001,5.552765,2.2984930000000001,-0.0090456229999999992,nonessential,NA
b1179,1.071,0.1344635,12.304320000000001,3.7504919999999999,-0.02336966,nonessential,NA
b1180,0.457,0.1977459,3.1905450000000002,1.4712080000000001,0.0066677630000000002,nonessential,NA
b1181,1.482,0.1298466,31.71828,9.5414380000000012,-0.0051519820000000003,nonessential,NA
b1182,0.42,0.1876827,2.8627570000000002,1.230896,-0.0022098640000000002,nonessential,NA
b1183,0.362,0.1761259,2.4852820000000002,1.040486,-0.0002415784,nonessential,NA
b1191,0.32156,0.1714677,NA,NA,NA,nonessential,NA
b1191,0.861,0.2061118,2.2615210000000001,0.93451620000000002,0.027583860000000002,nonessential,NA
b1194,0.431,0.1878555,2.9350049999999999,1.277377,-0.006710611,nonessential,NA
b1195,0.691,0.2087908,5.4581660000000003,2.4359160000000002,0.01277006,nonessential,NA
b1196,0.396,0.1845615,2.7240600000000001,1.185667,0.0022098,nonessential,NA
b1197,0.377,0.1851744,2.5903640000000001,1.159079,0.01375942,nonessential,NA
b1198,1.373,0.1527721,25.11542,9.0207550000000012,0.0081605979999999998,nonessential,NA
b1201,0.718,0.2161075,5.8106929999999997,2.7119599999999999,0.025024290000000001,nonessential,NA
b1203,1.676,0.1184327,48.996650000000002,13.9223,-0.0077240019999999998,nonessential,NA
b1204,1.097,0.1434616,13.16982,4.3988209999999999,-0.012584410000000001,essential,pth-ychF
b1205,0.977,0.198922,10.5318,5.4521610000000003,0.031296520000000001,nonessential,NA
b1206,0.557,0.2086446,4.0148479999999998,1.8955960000000001,0.010007179999999999,nonessential,NA
b1209,0.845,0.1702426,7.4844439999999999,2.8580139999999998,-0.016826819999999999,essential,lolB-ispE-prs
b1210,1.073,0.1649829,12.661099999999999,5.0278299999999998,0.0057298089999999998,essential,hemA;hemA-prfA-prmC
b1217,0.584,0.2134176,4.3116000000000003,2.0621689999999999,0.015490429999999999,nonessential,NA
b1218,0.864,0.1596824,7.7654329999999998,2.6839400000000002,-0.025324180000000002,nonessential,NA
b1220,0.3216681,0.1696651,NA,NA,NA,nonessential,NA
b1222,0.725,0.1924311,5.8288469999999997,2.3551069999999998,-0.0074700260000000003,nonessential,NA
b1228,0.311315,0.1616154,NA,NA,NA,nonessential,NA
b1230,0.661,0.199389,5.0795519999999996,2.2028120000000002,-0.0046314640000000001,nonessential,NA
b1233,0.635,0.1948942,4.7502259999999996,2.0471979999999999,-0.012931979999999999,nonessential,NA
b1234,1.125,0.1907487,14.750209999999999,6.8261500000000002,0.032355849999999999,nonessential,NA
b1235,1.186,0.1382704,16.136559999999999,5.252491,-0.01050706,nonessential,NA
b1236,1.021,0.1470001,11.063459999999999,3.5826060000000002,-0.016424370000000001,nonessential,NA
b1240,0.439,0.1894792,3.0161750000000001,1.3122739999999999,-0.0073535019999999996,nonessential,NA
b1241,0.431,0.1936125,2.974351,1.3370569999999999,0.0072105019999999997,nonessential,NA
b1243,1.286,0.1745522,21.178229999999999,9.4831450000000004,0.023075869999999998,nonessential,NA
b1244,0.389,0.1827303,2.7020300000000002,1.1687099999999999,0.0010568229999999999,nonessential,NA
b1249,1.256,0.1374539,18.90044,6.0695050000000004,-0.0077221959999999997,nonessential,NA
b1250,0.841,0.2213789,7.7807310000000003,3.8957519999999999,0.043153219999999999,nonessential,NA
b1252,1.970372,0.2180906,102.0605,34.845019999999998,0.045597829999999999,nonessential,NA
b1253,1.087,0.147232,12.889340000000001,4.390225,-0.0097889029999999998,nonessential,NA
b1255,0.4,0.1853407,2.7528999999999999,1.196976,6.2131600000000007e-05,nonessential,NA
b1256,0.456,0.1887135,3.1501739999999998,1.363067,-0.01274468,nonessential,NA
b1259,0.873,0.2253509,8.478257000000001,4.2751950000000001,0.050665549999999997,nonessential,NA
b1265,1.86,0.1846315,79.403999999999996,38.484189999999998,0.030873330000000001,nonessential,NA
b1269,0.915,0.1616572,8.7690239999999999,3.2196509999999998,-0.01489087,nonessential,NA
b1271,0.3516204,0.1883488,NA,NA,NA,nonessential,NA
b1272,0.634,0.2192783,4.8307169999999999,2.5599829999999999,0.024848080000000002,nonessential,NA
b1275,1.11,0.141563,13.60791,4.3676269999999997,-0.012393339999999999,nonessential,NA
b1276,0.3280165,0.1680402,NA,NA,NA,nonessential,NA
b1277,0.865,0.1685925,7.836627,2.9671249999999998,-0.01474759,essential,ribA
b1278,1.091,0.1378256,12.90883,4.1316220000000001,-0.017693270000000001,nonessential,NA
b1279,0.759,0.1778268,6.2416119999999999,2.3259560000000001,-0.021232310000000001,nonessential,NA
b1283,0.748,0.2105659,6.241987,2.8415110000000001,0.021077410000000001,nonessential,NA
b1284,1.562,0.1187618,37.785760000000003,10.07774,-0.0099886149999999993,nonessential,NA
b1285,1.025,0.176948,11.475390000000001,4.5588620000000004,0.013299460000000001,nonessential,NA
b1287,0.437,0.1898905,3.0037590000000001,1.2980449999999999,-0.0043511970000000002,nonessential,NA
b1294,0.57,0.1936484,4.1121689999999997,1.750202,-0.017131899999999999,nonessential,NA
